timestamp,pod_name,namespace,node,cpu_usage_cores,memory_usage_mb,cpu_request_cores,memory_request_mb
2026-04-19T01:00:00Z,legacy-etl-2e7b4,production,node-03,0.0465,90.3,2.0,4096
2026-04-19T01:00:00Z,cache-layer-5f1d9,production,node-01,0.3203,460.1,0.5,1024
2026-04-19T02:00:00Z,api-gateway-7f8d9,production,node-01,0.1945,300.7,0.5,512
2026-04-19T02:00:00Z,data-pipeline-4a2c1,production,node-02,1.0483,2152.2,2.0,4096
2026-04-19T02:00:00Z,model-serving-9b3e7,ml-inference,node-03,1.4745,4037.7,4.0,8192
2026-04-19T02:00:00Z,batch-processor-1d5f3,production,node-01,0.5265,849.6,1.0,2048
2026-04-19T02:00:00Z,monitoring-agent-6c8a2,observability,node-02,0.0779,129.2,0.25,256
2026-04-19T02:00:00Z,legacy-etl-2e7b4,production,node-03,0.0636,81.1,2.0,4096
2026-04-19T02:00:00Z,cache-layer-5f1d9,production,node-01,0.2807,501.7,0.5,1024
2026-04-19T03:00:00Z,api-gateway-7f8d9,production,node-01,0.1148,253.1,0.5,512
2026-04-19T03:00:00Z,data-pipeline-4a2c1,production,node-02,0.8514,2126.0,2.0,4096
2026-04-19T03:00:00Z,model-serving-9b3e7,ml-inference,node-03,1.3155,2884.7,4.0,8192
2026-04-19T03:00:00Z,batch-processor-1d5f3,production,node-01,0.3737,1080.5,1.0,2048
2026-04-19T03:00:00Z,monitoring-agent-6c8a2,observability,node-02,0.1333,143.1,0.25,256
2026-04-19T03:00:00Z,legacy-etl-2e7b4,production,node-03,0.0462,72.9,2.0,4096
2026-04-19T03:00:00Z,cache-layer-5f1d9,production,node-01,0.2711,585.6,0.5,1024
2026-04-19T04:00:00Z,api-gateway-7f8d9,production,node-01,0.228,204.8,0.5,512
2026-04-19T04:00:00Z,data-pipeline-4a2c1,production,node-02,0.684,2187.7,2.0,4096
2026-04-19T04:00:00Z,model-serving-9b3e7,ml-inference,node-03,1.9327,3959.2,4.0,8192
2026-04-19T04:00:00Z,batch-processor-1d5f3,production,node-01,0.433,1017.0,1.0,2048
2026-04-19T04:00:00Z,monitoring-agent-6c8a2,observability,node-02,0.1069,135.9,0.25,256
2026-04-19T04:00:00Z,legacy-etl-2e7b4,production,node-03,0.0598,84.6,2.0,4096
2026-04-19T04:00:00Z,cache-layer-5f1d9,production,node-01,0.2309,551.1,0.5,1024
2026-04-19T05:00:00Z,api-gateway-7f8d9,production,node-01,0.2318,274.1,0.5,512
2026-04-19T05:00:00Z,data-pipeline-4a2c1,production,node-02,0.9085,2532.1,2.0,4096
2026-04-19T05:00:00Z,model-serving-9b3e7,ml-inference,node-03,1.8494,3370.0,4.0,8192
2026-04-19T05:00:00Z,batch-processor-1d5f3,production,node-01,0.4995,827.0,1.0,2048
2026-04-19T05:00:00Z,monitoring-agent-6c8a2,observability,node-02,0.0807,130.8,0.25,256
2026-04-19T05:00:00Z,legacy-etl-2e7b4,production,node-03,0.0622,72.0,2.0,4096
2026-04-19T05:00:00Z,cache-layer-5f1d9,production,node-01,0.2249,508.2,0.5,1024
2026-04-19T06:00:00Z,api-gateway-7f8d9,production,node-01,0.1881,294.7,0.5,512
2026-04-19T06:00:00Z,data-pipeline-4a2c1,production,node-02,0.9672,2190.4,2.0,4096
2026-04-19T06:00:00Z,model-serving-9b3e7,ml-inference,node-03,1.5453,3078.5,4.0,8192
2026-04-19T06:00:00Z,batch-processor-1d5f3,production,node-01,0.5478,1046.3,1.0,2048
2026-04-19T06:00:00Z,monitoring-agent-6c8a2,observability,node-02,0.0891,136.4,0.25,256
2026-04-19T06:00:00Z,legacy-etl-2e7b4,production,node-03,0.0552,81.2,2.0,4096
2026-04-19T06:00:00Z,cache-layer-5f1d9,production,node-01,0.2678,499.7,0.5,1024
2026-04-19T07:00:00Z,api-gateway-7f8d9,production,node-01,0.1945,269.7,0.5,512
2026-04-19T07:00:00Z,data-pipeline-4a2c1,production,node-02,0.7501,2363.1,2.0,4096
2026-04-19T07:00:00Z,model-serving-9b3e7,ml-inference,node-03,2.4509,3326.2,4.0,8192
2026-04-19T07:00:00Z,batch-processor-1d5f3,production,node-01,0.2701,755.8,1.0,2048
2026-04-19T07:00:00Z,monitoring-agent-6c8a2,observability,node-02,0.1016,116.5,0.25,256
2026-04-19T07:00:00Z,legacy-etl-2e7b4,production,node-03,0.0585,85.3,2.0,4096
2026-04-19T07:00:00Z,cache-layer-5f1d9,production,node-01,0.1608,432.8,0.5,1024
2026-04-19T08:00:00Z,api-gateway-7f8d9,production,node-01,0.2233,270.1,0.5,512
2026-04-19T08:00:00Z,data-pipeline-4a2c1,production,node-02,0.7634,1779.5,2.0,4096
2026-04-19T08:00:00Z,model-serving-9b3e7,ml-inference,node-03,1.9268,4169.1,4.0,8192
2026-04-19T08:00:00Z,batch-processor-1d5f3,production,node-01,0.445,885.1,1.0,2048
2026-04-19T08:00:00Z,monitoring-agent-6c8a2,observability,node-02,0.106,106.3,0.25,256
2026-04-19T08:00:00Z,legacy-etl-2e7b4,production,node-03,0.0687,84.8,2.0,4096
2026-04-19T08:00:00Z,cache-layer-5f1d9,production,node-01,0.1522,527.2,0.5,1024
2026-04-19T09:00:00Z,api-gateway-7f8d9,production,node-01,0.2308,255.9,0.5,512
2026-04-19T09:00:00Z,data-pipeline-4a2c1,production,node-02,0.7903,1888.0,2.0,4096
2026-04-19T09:00:00Z,model-serving-9b3e7,ml-inference,node-03,1.9625,3370.2,4.0,8192
2026-04-19T09:00:00Z,batch-processor-1d5f3,production,node-01,0.2259,938.4,1.0,2048
2026-04-19T09:00:00Z,monitoring-agent-6c8a2,observability,node-02,0.1271,120.4,0.25,256
2026-04-19T09:00:00Z,legacy-etl-2e7b4,production,node-03,0.0769,88.1,2.0,4096
2026-04-19T09:00:00Z,cache-layer-5f1d9,production,node-01,0.2628,538.0,0.5,1024
2026-04-19T10:00:00Z,api-gateway-7f8d9,production,node-01,0.2069,258.0,0.5,512
2026-04-19T10:00:00Z,data-pipeline-4a2c1,production,node-02,0.7856,2328.4,2.0,4096
2026-04-19T10:00:00Z,model-serving-9b3e7,ml-inference,node-03,1.3991,3192.4,4.0,8192
2026-04-19T10:00:00Z,batch-processor-1d5f3,production,node-01,0.3189,1209.1,1.0,2048
2026-04-19T10:00:00Z,monitoring-agent-6c8a2,observability,node-02,0.1169,130.4,0.25,256
2026-04-19T10:00:00Z,legacy-etl-2e7b4,production,node-03,0.0433,90.0,2.0,4096
2026-04-19T10:00:00Z,cache-layer-5f1d9,production,node-01,0.2389,559.4,0.5,1024
2026-04-19T11:00:00Z,api-gateway-7f8d9,production,node-01,0.1661,270.9,0.5,512
2026-04-19T11:00:00Z,data-pipeline-4a2c1,production,node-02,0.7637,2003.1,2.0,4096
2026-04-19T11:00:00Z,model-serving-9b3e7,ml-inference,node-03,2.0253,3000.3,4.0,8192
2026-04-19T11:00:00Z,batch-processor-1d5f3,production,node-01,0.4708,1056.7,1.0,2048
2026-04-19T11:00:00Z,monitoring-agent-6c8a2,observability,node-02,0.0852,114.2,0.25,256
2026-04-19T11:00:00Z,legacy-etl-2e7b4,production,node-03,0.0533,86.7,2.0,4096
2026-04-19T11:00:00Z,cache-layer-5f1d9,production,node-01,0.237,573.1,0.5,1024
2026-04-19T12:00:00Z,api-gateway-7f8d9,production,node-01,0.2893,250.6,0.5,512
2026-04-19T12:00:00Z,data-pipeline-4a2c1,production,node-02,0.5313,2402.4,2.0,4096
2026-04-19T12:00:00Z,model-serving-9b3e7,ml-inference,node-03,2.3812,3803.4,4.0,8192
2026-04-19T12:00:00Z,batch-processor-1d5f3,production,node-01,0.3221,966.1,1.0,2048
2026-04-19T12:00:00Z,monitoring-agent-6c8a2,observability,node-02,0.0798,135.3,0.25,256
2026-04-19T12:00:00Z,legacy-etl-2e7b4,production,node-03,0.0398,81.1,2.0,4096
2026-04-19T12:00:00Z,cache-layer-5f1d9,production,node-01,0.1923,553.9,0.5,1024
2026-04-19T13:00:00Z,api-gateway-7f8d9,production,node-01,0.1935,271.4,0.5,512
2026-04-19T13:00:00Z,data-pipeline-4a2c1,production,node-02,0.844,1947.7,2.0,4096
2026-04-19T13:00:00Z,model-serving-9b3e7,ml-inference,node-03,1.9851,3619.7,4.0,8192
2026-04-19T13:00:00Z,batch-processor-1d5f3,production,node-01,0.331,1231.0,1.0,2048
2026-04-19T13:00:00Z,monitoring-agent-6c8a2,observability,node-02,0.1157,123.8,0.25,256
2026-04-19T13:00:00Z,legacy-etl-2e7b4,production,node-03,0.073,101.7,2.0,4096
2026-04-19T13:00:00Z,cache-layer-5f1d9,production,node-01,0.2374,567.7,0.5,1024
2026-04-19T14:00:00Z,api-gateway-7f8d9,production,node-01,0.1655,261.5,0.5,512
2026-04-19T14:00:00Z,data-pipeline-4a2c1,production,node-02,0.8042,2241.6,2.0,4096
2026-04-19T14:00:00Z,model-serving-9b3e7,ml-inference,node-03,1.8748,3872.9,4.0,8192
2026-04-19T14:00:00Z,batch-processor-1d5f3,production,node-01,0.4414,844.4,1.0,2048
2026-04-19T14:00:00Z,monitoring-agent-6c8a2,observability,node-02,0.0839,118.1,0.25,256
2026-04-19T14:00:00Z,legacy-etl-2e7b4,production,node-03,0.0526,94.1,2.0,4096
2026-04-19T14:00:00Z,cache-layer-5f1d9,production,node-01,0.1839,523.7,0.5,1024
2026-04-19T15:00:00Z,api-gateway-7f8d9,production,node-01,0.2529,256.9,0.5,512
2026-04-19T15:00:00Z,data-pipeline-4a2c1,production,node-02,0.9229,2160.1,2.0,4096
2026-04-19T15:00:00Z,model-serving-9b3e7,ml-inference,node-03,1.8463,3545.0,4.0,8192
2026-04-19T15:00:00Z,batch-processor-1d5f3,production,node-01,0.48,807.0,1.0,2048
2026-04-19T15:00:00Z,monitoring-agent-6c8a2,observability,node-02,0.0968,130.3,0.25,256
2026-04-19T15:00:00Z,legacy-etl-2e7b4,production,node-03,0.0624,98.3,2.0,4096
2026-04-19T15:00:00Z,cache-layer-5f1d9,production,node-01,0.2245,638.3,0.5,1024
2026-04-19T16:00:00Z,api-gateway-7f8d9,production,node-01,0.1803,306.4,0.5,512
2026-04-19T16:00:00Z,data-pipeline-4a2c1,production,node-02,0.9871,1966.0,2.0,4096
2026-04-19T16:00:00Z,model-serving-9b3e7,ml-inference,node-03,1.8651,3618.7,4.0,8192
2026-04-19T16:00:00Z,batch-processor-1d5f3,production,node-01,0.4763,955.0,1.0,2048
2026-04-19T16:00:00Z,monitoring-agent-6c8a2,observability,node-02,0.0981,145.7,0.25,256
2026-04-19T16:00:00Z,legacy-etl-2e7b4,production,node-03,0.0548,91.9,2.0,4096
2026-04-19T16:00:00Z,cache-layer-5f1d9,production,node-01,0.2332,650.0,0.5,1024
2026-04-19T17:00:00Z,api-gateway-7f8d9,production,node-01,0.1795,247.3,0.5,512
2026-04-19T17:00:00Z,data-pipeline-4a2c1,production,node-02,1.1144,2083.5,2.0,4096
2026-04-19T17:00:00Z,model-serving-9b3e7,ml-inference,node-03,2.3504,4011.0,4.0,8192
2026-04-19T17:00:00Z,batch-processor-1d5f3,production,node-01,0.4061,776.9,1.0,2048
2026-04-19T17:00:00Z,monitoring-agent-6c8a2,observability,node-02,0.1046,127.5,0.25,256
2026-04-19T17:00:00Z,legacy-etl-2e7b4,production,node-03,0.07,99.2,2.0,4096
2026-04-19T17:00:00Z,cache-layer-5f1d9,production,node-01,0.209,596.0,0.5,1024
2026-04-19T18:00:00Z,api-gateway-7f8d9,production,node-01,0.2444,298.6,0.5,512
2026-04-19T18:00:00Z,data-pipeline-4a2c1,production,node-02,0.9298,1707.9,2.0,4096
2026-04-19T18:00:00Z,model-serving-9b3e7,ml-inference,node-03,1.6917,3159.2,4.0,8192
2026-04-19T18:00:00Z,batch-processor-1d5f3,production,node-01,0.4018,1089.8,1.0,2048
2026-04-19T18:00:00Z,monitoring-agent-6c8a2,observability,node-02,0.1119,142.5,0.25,256
2026-04-19T18:00:00Z,legacy-etl-2e7b4,production,node-03,0.0601,71.5,2.0,4096
2026-04-19T18:00:00Z,cache-layer-5f1d9,production,node-01,0.1127,555.3,0.5,1024
2026-04-19T19:00:00Z,api-gateway-7f8d9,production,node-01,0.2004,236.3,0.5,512
2026-04-19T19:00:00Z,data-pipeline-4a2c1,production,node-02,0.5339,2010.8,2.0,4096
2026-04-19T19:00:00Z,model-serving-9b3e7,ml-inference,node-03,1.6771,3917.0,4.0,8192
2026-04-19T19:00:00Z,batch-processor-1d5f3,production,node-01,0.437,1160.1,1.0,2048
2026-04-19T19:00:00Z,monitoring-agent-6c8a2,observability,node-02,0.0817,138.7,0.25,256
2026-04-19T19:00:00Z,legacy-etl-2e7b4,production,node-03,0.0566,90.7,2.0,4096
2026-04-19T19:00:00Z,cache-layer-5f1d9,production,node-01,0.2221,612.9,0.5,1024
2026-04-19T20:00:00Z,api-gateway-7f8d9,production,node-01,0.2233,245.3,0.5,512
2026-04-19T20:00:00Z,data-pipeline-4a2c1,production,node-02,0.8378,2135.1,2.0,4096
2026-04-19T20:00:00Z,model-serving-9b3e7,ml-inference,node-03,1.9334,3149.2,4.0,8192
2026-04-19T20:00:00Z,batch-processor-1d5f3,production,node-01,0.4174,1024.3,1.0,2048
2026-04-19T20:00:00Z,monitoring-agent-6c8a2,observability,node-02,0.1057,145.4,0.25,256
2026-04-19T20:00:00Z,legacy-etl-2e7b4,production,node-03,0.0653,83.9,2.0,4096
2026-04-19T20:00:00Z,cache-layer-5f1d9,production,node-01,0.2564,564.4,0.5,1024
2026-04-19T21:00:00Z,api-gateway-7f8d9,production,node-01,0.2281,210.5,0.5,512
2026-04-19T21:00:00Z,data-pipeline-4a2c1,production,node-02,0.7857,1822.8,2.0,4096
2026-04-19T21:00:00Z,model-serving-9b3e7,ml-inference,node-03,2.2294,3614.7,4.0,8192
2026-04-19T21:00:00Z,batch-processor-1d5f3,production,node-01,0.4026,1080.4,1.0,2048
2026-04-19T21:00:00Z,monitoring-agent-6c8a2,observability,node-02,0.1145,109.7,0.25,256
2026-04-19T21:00:00Z,legacy-etl-2e7b4,production,node-03,0.0551,80.8,2.0,4096
2026-04-19T21:00:00Z,cache-layer-5f1d9,production,node-01,0.1534,502.9,0.5,1024
2026-04-19T22:00:00Z,api-gateway-7f8d9,production,node-01,0.2017,262.5,0.5,512
2026-04-19T22:00:00Z,data-pipeline-4a2c1,production,node-02,0.5732,2484.2,2.0,4096
2026-04-19T22:00:00Z,model-serving-9b3e7,ml-inference,node-03,1.7117,3655.6,4.0,8192
2026-04-19T22:00:00Z,batch-processor-1d5f3,production,node-01,0.4561,891.7,1.0,2048
2026-04-19T22:00:00Z,monitoring-agent-6c8a2,observability,node-02,0.1153,120.7,0.25,256
2026-04-19T22:00:00Z,legacy-etl-2e7b4,production,node-03,0.0452,89.5,2.0,4096
2026-04-19T22:00:00Z,cache-layer-5f1d9,production,node-01,0.3233,591.2,0.5,1024
2026-04-19T23:00:00Z,api-gateway-7f8d9,production,node-01,0.2515,250.2,0.5,512
2026-04-19T23:00:00Z,data-pipeline-4a2c1,production,node-02,0.5524,2569.1,2.0,4096
2026-04-19T23:00:00Z,model-serving-9b3e7,ml-inference,node-03,2.5204,4281.8,4.0,8192
2026-04-19T23:00:00Z,batch-processor-1d5f3,production,node-01,0.3898,850.7,1.0,2048
2026-04-19T23:00:00Z,monitoring-agent-6c8a2,observability,node-02,0.081,101.8,0.25,256
2026-04-19T23:00:00Z,legacy-etl-2e7b4,production,node-03,0.0547,99.4,2.0,4096
2026-04-19T23:00:00Z,cache-layer-5f1d9,production,node-01,0.2376,564.9,0.5,1024
2026-04-20T00:00:00Z,api-gateway-7f8d9,production,node-01,0.2719,253.7,0.5,512
2026-04-20T00:00:00Z,data-pipeline-4a2c1,production,node-02,1.2064,2767.1,2.0,4096
2026-04-20T00:00:00Z,model-serving-9b3e7,ml-inference,node-03,1.7008,3399.7,4.0,8192
2026-04-20T00:00:00Z,batch-processor-1d5f3,production,node-01,0.4828,941.1,1.0,2048
2026-04-20T00:00:00Z,monitoring-agent-6c8a2,observability,node-02,0.079,144.4,0.25,256
2026-04-20T00:00:00Z,legacy-etl-2e7b4,production,node-03,0.0706,85.5,2.0,4096
2026-04-20T00:00:00Z,cache-layer-5f1d9,production,node-01,0.1787,469.3,0.5,1024
2026-04-20T01:00:00Z,api-gateway-7f8d9,production,node-01,0.2148,250.8,0.5,512
2026-04-20T01:00:00Z,data-pipeline-4a2c1,production,node-02,0.7786,2517.2,2.0,4096
2026-04-20T01:00:00Z,model-serving-9b3e7,ml-inference,node-03,2.0249,4213.3,4.0,8192
2026-04-20T01:00:00Z,batch-processor-1d5f3,production,node-01,0.3308,941.6,1.0,2048
2026-04-20T01:00:00Z,monitoring-agent-6c8a2,observability,node-02,0.1221,132.5,0.25,256
2026-04-20T01:00:00Z,legacy-etl-2e7b4,production,node-03,0.0744,88.0,2.0,4096
2026-04-20T01:00:00Z,cache-layer-5f1d9,production,node-01,0.342,579.7,0.5,1024
2026-04-20T02:00:00Z,api-gateway-7f8d9,production,node-01,0.2578,256.2,0.5,512
2026-04-20T02:00:00Z,data-pipeline-4a2c1,production,node-02,0.8426,2488.7,2.0,4096
2026-04-20T02:00:00Z,model-serving-9b3e7,ml-inference,node-03,2.3549,3943.4,4.0,8192
2026-04-20T02:00:00Z,batch-processor-1d5f3,production,node-01,0.4125,1134.3,1.0,2048
2026-04-20T02:00:00Z,monitoring-agent-6c8a2,observability,node-02,0.0557,105.5,0.25,256
2026-04-20T02:00:00Z,legacy-etl-2e7b4,production,node-03,0.0642,84.1,2.0,4096
2026-04-20T02:00:00Z,cache-layer-5f1d9,production,node-01,0.2768,550.0,0.5,1024
2026-04-20T03:00:00Z,api-gateway-7f8d9,production,node-01,0.2357,241.2,0.5,512
2026-04-20T03:00:00Z,data-pipeline-4a2c1,production,node-02,0.9427,2510.1,2.0,4096
2026-04-20T03:00:00Z,model-serving-9b3e7,ml-inference,node-03,2.2077,4477.6,4.0,8192
2026-04-20T03:00:00Z,batch-processor-1d5f3,production,node-01,0.442,1010.7,1.0,2048
2026-04-20T03:00:00Z,monitoring-agent-6c8a2,observability,node-02,0.0707,118.3,0.25,256
2026-04-20T03:00:00Z,legacy-etl-2e7b4,production,node-03,0.0537,94.1,2.0,4096
2026-04-20T03:00:00Z,cache-layer-5f1d9,production,node-01,0.2129,595.7,0.5,1024
2026-04-20T04:00:00Z,api-gateway-7f8d9,production,node-01,0.2099,260.6,0.5,512
2026-04-20T04:00:00Z,data-pipeline-4a2c1,production,node-02,0.8848,2153.3,2.0,4096
2026-04-20T04:00:00Z,model-serving-9b3e7,ml-inference,node-03,1.5891,2930.8,4.0,8192
2026-04-20T04:00:00Z,batch-processor-1d5f3,production,node-01,0.3977,926.2,1.0,2048
2026-04-20T04:00:00Z,monitoring-agent-6c8a2,observability,node-02,0.0934,132.0,0.25,256
2026-04-20T04:00:00Z,legacy-etl-2e7b4,production,node-03,0.0639,86.2,2.0,4096
2026-04-20T04:00:00Z,cache-layer-5f1d9,production,node-01,0.2973,581.9,0.5,1024
2026-04-20T05:00:00Z,api-gateway-7f8d9,production,node-01,0.1967,251.9,0.5,512
2026-04-20T05:00:00Z,data-pipeline-4a2c1,production,node-02,0.8963,2401.8,2.0,4096
2026-04-20T05:00:00Z,model-serving-9b3e7,ml-inference,node-03,2.2742,4135.5,4.0,8192
2026-04-20T05:00:00Z,batch-processor-1d5f3,production,node-01,0.3713,968.6,1.0,2048
2026-04-20T05:00:00Z,monitoring-agent-6c8a2,observability,node-02,0.1201,141.4,0.25,256
2026-04-20T05:00:00Z,legacy-etl-2e7b4,production,node-03,0.0673,83.4,2.0,4096
2026-04-20T05:00:00Z,cache-layer-5f1d9,production,node-01,0.1792,483.7,0.5,1024
2026-04-20T06:00:00Z,api-gateway-7f8d9,production,node-01,0.2223,276.4,0.5,512
2026-04-20T06:00:00Z,data-pipeline-4a2c1,production,node-02,0.6422,2265.5,2.0,4096
2026-04-20T06:00:00Z,model-serving-9b3e7,ml-inference,node-03,1.9867,3161.1,4.0,8192
2026-04-20T06:00:00Z,batch-processor-1d5f3,production,node-01,0.5194,937.7,1.0,2048
2026-04-20T06:00:00Z,monitoring-agent-6c8a2,observability,node-02,0.1333,118.3,0.25,256
2026-04-20T06:00:00Z,legacy-etl-2e7b4,production,node-03,0.0437,79.6,2.0,4096
2026-04-20T06:00:00Z,cache-layer-5f1d9,production,node-01,0.24,521.8,0.5,1024
2026-04-20T07:00:00Z,api-gateway-7f8d9,production,node-01,0.2003,276.2,0.5,512
2026-04-20T07:00:00Z,data-pipeline-4a2c1,production,node-02,0.8092,2237.0,2.0,4096
2026-04-20T07:00:00Z,model-serving-9b3e7,ml-inference,node-03,1.109,3802.9,4.0,8192
2026-04-20T07:00:00Z,batch-processor-1d5f3,production,node-01,0.412,1160.4,1.0,2048
2026-04-20T07:00:00Z,monitoring-agent-6c8a2,observability,node-02,0.0839,100.0,0.25,256
2026-04-20T07:00:00Z,legacy-etl-2e7b4,production,node-03,0.0634,87.3,2.0,4096
2026-04-20T07:00:00Z,cache-layer-5f1d9,production,node-01,0.1921,450.5,0.5,1024
2026-04-20T08:00:00Z,api-gateway-7f8d9,production,node-01,0.4592,537.0,0.5,512
2026-04-20T08:00:00Z,data-pipeline-4a2c1,production,node-02,1.1123,4068.0,2.0,4096
2026-04-20T08:00:00Z,model-serving-9b3e7,ml-inference,node-03,3.8741,6562.0,4.0,8192
2026-04-20T08:00:00Z,batch-processor-1d5f3,production,node-01,0.7358,1788.3,1.0,2048
2026-04-20T08:00:00Z,monitoring-agent-6c8a2,observability,node-02,0.1698,209.5,0.25,256
2026-04-20T08:00:00Z,legacy-etl-2e7b4,production,node-03,0.1166,138.3,2.0,4096
2026-04-20T08:00:00Z,cache-layer-5f1d9,production,node-01,0.468,1069.3,0.5,1024
2026-04-20T09:00:00Z,api-gateway-7f8d9,production,node-01,0.3247,465.9,0.5,512
2026-04-20T09:00:00Z,data-pipeline-4a2c1,production,node-02,1.7784,4323.3,2.0,4096
2026-04-20T09:00:00Z,model-serving-9b3e7,ml-inference,node-03,3.0185,7260.1,4.0,8192
2026-04-20T09:00:00Z,batch-processor-1d5f3,production,node-01,0.8886,1850.1,1.0,2048
2026-04-20T09:00:00Z,monitoring-agent-6c8a2,observability,node-02,0.1747,228.0,0.25,256
2026-04-20T09:00:00Z,legacy-etl-2e7b4,production,node-03,0.1074,154.2,2.0,4096
2026-04-20T09:00:00Z,cache-layer-5f1d9,production,node-01,0.5043,918.5,0.5,1024
2026-04-20T10:00:00Z,api-gateway-7f8d9,production,node-01,0.3228,499.5,0.5,512
2026-04-20T10:00:00Z,data-pipeline-4a2c1,production,node-02,1.4715,4024.4,2.0,4096
2026-04-20T10:00:00Z,model-serving-9b3e7,ml-inference,node-03,2.587,6768.1,4.0,8192
2026-04-20T10:00:00Z,batch-processor-1d5f3,production,node-01,0.7753,1893.2,1.0,2048
2026-04-20T10:00:00Z,monitoring-agent-6c8a2,observability,node-02,0.1966,232.1,0.25,256
2026-04-20T10:00:00Z,legacy-etl-2e7b4,production,node-03,0.1181,143.4,2.0,4096
2026-04-20T10:00:00Z,cache-layer-5f1d9,production,node-01,0.4832,909.7,0.5,1024
2026-04-20T11:00:00Z,api-gateway-7f8d9,production,node-01,0.3523,457.1,0.5,512
2026-04-20T11:00:00Z,data-pipeline-4a2c1,production,node-02,1.7007,4169.1,2.0,4096
2026-04-20T11:00:00Z,model-serving-9b3e7,ml-inference,node-03,3.2449,6299.6,4.0,8192
2026-04-20T11:00:00Z,batch-processor-1d5f3,production,node-01,0.753,1734.5,1.0,2048
2026-04-20T11:00:00Z,monitoring-agent-6c8a2,observability,node-02,0.2036,219.7,0.25,256
2026-04-20T11:00:00Z,legacy-etl-2e7b4,production,node-03,0.12,139.9,2.0,4096
2026-04-20T11:00:00Z,cache-layer-5f1d9,production,node-01,0.4127,1118.7,0.5,1024
2026-04-20T12:00:00Z,api-gateway-7f8d9,production,node-01,0.3704,454.0,0.5,512
2026-04-20T12:00:00Z,data-pipeline-4a2c1,production,node-02,1.5994,4063.5,2.0,4096
2026-04-20T12:00:00Z,model-serving-9b3e7,ml-inference,node-03,2.9365,6304.1,4.0,8192
2026-04-20T12:00:00Z,batch-processor-1d5f3,production,node-01,1.0292,1791.8,1.0,2048
2026-04-20T12:00:00Z,monitoring-agent-6c8a2,observability,node-02,0.1517,255.5,0.25,256
2026-04-20T12:00:00Z,legacy-etl-2e7b4,production,node-03,0.1113,148.6,2.0,4096
2026-04-20T12:00:00Z,cache-layer-5f1d9,production,node-01,0.406,1056.0,0.5,1024
2026-04-20T13:00:00Z,api-gateway-7f8d9,production,node-01,0.3789,435.5,0.5,512
2026-04-20T13:00:00Z,data-pipeline-4a2c1,production,node-02,1.8817,4074.2,2.0,4096
2026-04-20T13:00:00Z,model-serving-9b3e7,ml-inference,node-03,3.8108,7291.8,4.0,8192
2026-04-20T13:00:00Z,batch-processor-1d5f3,production,node-01,0.6899,1935.7,1.0,2048
2026-04-20T13:00:00Z,monitoring-agent-6c8a2,observability,node-02,0.1803,207.1,0.25,256
2026-04-20T13:00:00Z,legacy-etl-2e7b4,production,node-03,0.0989,159.8,2.0,4096
2026-04-20T13:00:00Z,cache-layer-5f1d9,production,node-01,0.4307,994.8,0.5,1024
2026-04-20T14:00:00Z,api-gateway-7f8d9,production,node-01,0.4415,497.2,0.5,512
2026-04-20T14:00:00Z,data-pipeline-4a2c1,production,node-02,1.4082,4366.9,2.0,4096
2026-04-20T14:00:00Z,model-serving-9b3e7,ml-inference,node-03,3.3241,5711.0,4.0,8192
2026-04-20T14:00:00Z,batch-processor-1d5f3,production,node-01,0.8186,1863.9,1.0,2048
2026-04-20T14:00:00Z,monitoring-agent-6c8a2,observability,node-02,0.1955,246.8,0.25,256
2026-04-20T14:00:00Z,legacy-etl-2e7b4,production,node-03,0.0959,159.2,2.0,4096
2026-04-20T14:00:00Z,cache-layer-5f1d9,production,node-01,0.3727,1039.4,0.5,1024
2026-04-20T15:00:00Z,api-gateway-7f8d9,production,node-01,0.4779,463.8,0.5,512
2026-04-20T15:00:00Z,data-pipeline-4a2c1,production,node-02,1.4232,4003.2,2.0,4096
2026-04-20T15:00:00Z,model-serving-9b3e7,ml-inference,node-03,3.2987,6317.8,4.0,8192
2026-04-20T15:00:00Z,batch-processor-1d5f3,production,node-01,0.8179,1914.8,1.0,2048
2026-04-20T15:00:00Z,monitoring-agent-6c8a2,observability,node-02,0.207,208.5,0.25,256
2026-04-20T15:00:00Z,legacy-etl-2e7b4,production,node-03,0.1159,165.0,2.0,4096
2026-04-20T15:00:00Z,cache-layer-5f1d9,production,node-01,0.4986,1037.3,0.5,1024
2026-04-20T16:00:00Z,api-gateway-7f8d9,production,node-01,0.3999,525.4,0.5,512
2026-04-20T16:00:00Z,data-pipeline-4a2c1,production,node-02,1.9062,3940.5,2.0,4096
2026-04-20T16:00:00Z,model-serving-9b3e7,ml-inference,node-03,3.6543,6724.1,4.0,8192
2026-04-20T16:00:00Z,batch-processor-1d5f3,production,node-01,0.7683,1647.9,1.0,2048
2026-04-20T16:00:00Z,monitoring-agent-6c8a2,observability,node-02,0.1886,219.6,0.25,256
2026-04-20T16:00:00Z,legacy-etl-2e7b4,production,node-03,0.0984,145.5,2.0,4096
2026-04-20T16:00:00Z,cache-layer-5f1d9,production,node-01,0.4314,988.7,0.5,1024
2026-04-20T17:00:00Z,api-gateway-7f8d9,production,node-01,0.3944,444.9,0.5,512
2026-04-20T17:00:00Z,data-pipeline-4a2c1,production,node-02,1.2998,4279.3,2.0,4096
2026-04-20T17:00:00Z,model-serving-9b3e7,ml-inference,node-03,2.951,7207.0,4.0,8192
